url,genre
https://www.rottentomatoes.com/m/project_nim,ArtHouse&International
https://www.rottentomatoes.com/m/about_elly,ArtHouse&International
https://www.rottentomatoes.com/m/fireworks_wednesday,ArtHouse&International
https://www.rottentomatoes.com/m/monsieur_lazhar_2011,ArtHouse&International
https://www.rottentomatoes.com/m/last_train_home-2009,ArtHouse&International
https://www.rottentomatoes.com/m/hero,ArtHouse&International
https://www.rottentomatoes.com/m/maria_full_of_grace,ArtHouse&International
https://www.rottentomatoes.com/m/the_class,ArtHouse&International
https://www.rottentomatoes.com/m/throne_of_blood,ArtHouse&International
https://www.rottentomatoes.com/m/the_look_of_silence,ArtHouse&International
https://www.rottentomatoes.com/m/nostalgia_for_the_light,ArtHouse&International
https://www.rottentomatoes.com/m/my_left_foot,ArtHouse&International
https://www.rottentomatoes.com/m/mafioso_1964,ArtHouse&International
https://www.rottentomatoes.com/m/grave_of_the_fireflies,ArtHouse&International
https://www.rottentomatoes.com/m/moolaade,ArtHouse&International
https://www.rottentomatoes.com/m/the_kid_with_a_bike,ArtHouse&International
https://www.rottentomatoes.com/m/rivers_and_tides_andy_goldsworthy_working_with_time,ArtHouse&International
https://www.rottentomatoes.com/m/twilight_samurai,ArtHouse&International
https://www.rottentomatoes.com/m/man_without_a_past,ArtHouse&International
https://www.rottentomatoes.com/m/the_secret_world_of_arrietty,ArtHouse&International
https://www.rottentomatoes.com/m/the_wizard_of_oz_1939,Classics
https://www.rottentomatoes.com/m/citizen_kane,Classics
https://www.rottentomatoes.com/m/the_cabinet_of_dr_caligari,Classics
https://www.rottentomatoes.com/m/1003707-casablanca,Classics
https://www.rottentomatoes.com/m/modern_times,Classics
https://www.rottentomatoes.com/m/the_third_man,Classics
https://www.rottentomatoes.com/m/1052609-kid,Classics
https://www.rottentomatoes.com/m/it_happened_one_night,Classics
https://www.rottentomatoes.com/m/1048445-snow_white_and_the_seven_dwarfs,Classics
https://www.rottentomatoes.com/m/la_grande_illusion,Classics
https://www.rottentomatoes.com/m/singin_in_the_rain,Classics
https://www.rottentomatoes.com/m/1000626-all_about_eve,Classics
https://www.rottentomatoes.com/m/1018688-shadow_of_a_doubt,Classics
https://www.rottentomatoes.com/m/1011615-king_kong,Classics
https://www.rottentomatoes.com/m/1000355-adventures_of_robin_hood,Classics
https://www.rottentomatoes.com/m/1012007-laura,Classics
https://www.rottentomatoes.com/m/nosferatu,Classics
https://www.rottentomatoes.com/m/sunset_boulevard,Classics
https://www.rottentomatoes.com/m/psycho,Classics
https://www.rottentomatoes.com/m/top_hat,Classics
https://www.rottentomatoes.com/m/beatles_a_hard_days_night,Classics
https://www.rottentomatoes.com/m/1017293-rebecca,Classics
https://www.rottentomatoes.com/m/philadelphia_story,Classics
https://www.rottentomatoes.com/m/seven_samurai_1956,Classics
https://www.rottentomatoes.com/m/north-by-northwest,Classics
https://www.rottentomatoes.com/m/1013775-metropolis,Classics
https://www.rottentomatoes.com/m/bride_of_frankenstein,Classics
https://www.rottentomatoes.com/m/1017289-rear_window,Classics
https://www.rottentomatoes.com/m/lady_eve,Classics
https://www.rottentomatoes.com/m/1020333-streetcar_named_desire,Classics
https://www.rottentomatoes.com/m/lawrence_of_arabia,Classics
https://www.rottentomatoes.com/m/on_the_waterfront,Classics
https://www.rottentomatoes.com/m/1000121-39_steps,Classics
https://www.rottentomatoes.com/m/chinatown,Classics
https://www.rottentomatoes.com/m/1000013-12_angry_men,Classics
https://www.rottentomatoes.com/m/400_blows,Classics
https://www.rottentomatoes.com/m/1011813-lady_vanishes,Classics
https://www.rottentomatoes.com/m/kind_hearts_and_coronets,Classics
https://www.rottentomatoes.com/m/dr_strangelove,Classics
https://www.rottentomatoes.com/m/treasure_of_the_sierra_madre,Classics
https://www.rottentomatoes.com/m/1007818-frankenstein,Classics
https://www.rottentomatoes.com/m/american_in_paris,Classics
https://www.rottentomatoes.com/m/1021749-touch_of_evil,Classics
https://www.rottentomatoes.com/m/1015002-night_at_the_opera,Classics
https://www.rottentomatoes.com/m/rashomon,Classics
https://www.rottentomatoes.com/m/1000642-all_quiet_on_the_western_front,Classics
https://www.rottentomatoes.com/m/his_girl_friday,Classics
https://www.rottentomatoes.com/m/the_gold_rush,Classics
https://www.rottentomatoes.com/m/vertigo,Classics
https://www.rottentomatoes.com/m/gone_with_the_wind,Classics
https://www.rottentomatoes.com/m/1002352-big_sleep,Classics
https://www.rottentomatoes.com/m/grapes_of_wrath,Classics
https://www.rottentomatoes.com/m/1019774-stagecoach,Classics
https://www.rottentomatoes.com/m/battleship_potemkin,Classics
https://www.rottentomatoes.com/m/last_picture_show,Classics
https://www.rottentomatoes.com/m/1017346-red_shoes,Classics
https://www.rottentomatoes.com/m/1018323-scarface,Classics
https://www.rottentomatoes.com/m/its_a_wonderful_life,Classics
https://www.rottentomatoes.com/m/1010678-invasion_of_the_body_snatchers,Classics
https://www.rottentomatoes.com/m/city_lights,Classics
https://www.rottentomatoes.com/m/goldfinger,Classics
https://www.rottentomatoes.com/m/cool_hand_luke,Classics
https://www.rottentomatoes.com/m/passion_of_joan_of_arc,Classics
https://www.rottentomatoes.com/m/anatomy-of-a-murder,Classics
https://www.rottentomatoes.com/m/best_years_of_our_lives,Classics
https://www.rottentomatoes.com/m/sweet_smell_of_success,Classics
https://www.rottentomatoes.com/m/freaks,Classics
https://www.rottentomatoes.com/m/to_be_or_not_to_be,Classics
https://www.rottentomatoes.com/m/the_african_queen_1951,Classics
https://www.rottentomatoes.com/m/rio_bravo,Classics
https://www.rottentomatoes.com/m/in_a_lonely_place,Classics
https://www.rottentomatoes.com/m/mary_poppins,Classics
https://www.rottentomatoes.com/m/french_connection,Classics
https://www.rottentomatoes.com/m/1015287-notorious,Classics
https://www.rottentomatoes.com/m/badlands,Classics
https://www.rottentomatoes.com/m/2001_a_space_odyssey,Classics
https://www.rottentomatoes.com/m/searchers,Classics
https://www.rottentomatoes.com/m/miracle_on_34th_street,Classics
https://www.rottentomatoes.com/m/night_of_the_living_dead,Classics
https://www.rottentomatoes.com/m/gentlemen_prefer_blondes,Classics
https://www.rottentomatoes.com/m/roman_holiday,Classics
https://www.rottentomatoes.com/m/1005371-day_the_earth_stood_still,Classics
https://www.rottentomatoes.com/m/1031278-gun_crazy,Classics
https://www.rottentomatoes.com/m/ran,Classics
https://www.rottentomatoes.com/m/rosemarys_baby,Classics
https://www.rottentomatoes.com/m/kiss_me_deadly,Classics
https://www.rottentomatoes.com/m/1002681-blue_angel,Classics
https://www.rottentomatoes.com/m/paths_of_glory,Classics
https://www.rottentomatoes.com/m/1013427-marty,Classics
https://www.rottentomatoes.com/m/the_leopard_1963,Classics
https://www.rottentomatoes.com/m/children_of_paradise,Classics
https://www.rottentomatoes.com/m/repulsion,Classics
https://www.rottentomatoes.com/m/101_dalmatians,Classics
https://www.rottentomatoes.com/m/bridge_on_the_river_kwai,Classics
https://www.rottentomatoes.com/m/1013227-manchurian_candidate,Classics
https://www.rottentomatoes.com/m/fistful_of_dollars,Classics
https://www.rottentomatoes.com/m/bringing_up_baby,Classics
https://www.rottentomatoes.com/m/one_flew_over_the_cuckoos_nest,Classics
https://www.rottentomatoes.com/m/sunrise,Classics
https://www.rottentomatoes.com/m/fantasia,Classics
https://www.rottentomatoes.com/m/toy_story_4,Comedy
https://www.rottentomatoes.com/m/lady_bird,Comedy
https://www.rottentomatoes.com/m/blackkklansman,Comedy
https://www.rottentomatoes.com/m/booksmart,Comedy
https://www.rottentomatoes.com/m/the_farewell_2019,Comedy
https://www.rottentomatoes.com/m/modern_times,Comedy
https://www.rottentomatoes.com/m/1052609-kid,Comedy
https://www.rottentomatoes.com/m/eighth_grade,Comedy
https://www.rottentomatoes.com/m/it_happened_one_night,Comedy
https://www.rottentomatoes.com/m/coco_2017,Comedy
https://www.rottentomatoes.com/m/singin_in_the_rain,Comedy
https://www.rottentomatoes.com/m/the_big_sick,Comedy
https://www.rottentomatoes.com/m/paddington_2,Comedy
https://www.rottentomatoes.com/m/once_upon_a_time_in_hollywood,Comedy
https://www.rottentomatoes.com/m/la_la_land,Comedy
https://www.rottentomatoes.com/m/zootopia,Comedy
https://www.rottentomatoes.com/m/top_hat,Comedy
https://www.rottentomatoes.com/m/beatles_a_hard_days_night,Comedy
https://www.rottentomatoes.com/m/philadelphia_story,Comedy
https://www.rottentomatoes.com/m/up,Comedy
https://www.rottentomatoes.com/m/toy_story_2,Comedy
https://www.rottentomatoes.com/m/lady_eve,Comedy
https://www.rottentomatoes.com/m/toy_story_3,Comedy
https://www.rottentomatoes.com/m/three_billboards_outside_ebbing_missouri,Comedy
https://www.rottentomatoes.com/m/kind_hearts_and_coronets,Comedy
https://www.rottentomatoes.com/m/dr_strangelove,Comedy
https://www.rottentomatoes.com/m/finding_nemo,Comedy
https://www.rottentomatoes.com/m/1015002-night_at_the_opera,Comedy
https://www.rottentomatoes.com/m/his_girl_friday,Comedy
https://www.rottentomatoes.com/m/the_gold_rush,Comedy
https://www.rottentomatoes.com/m/crazy_rich_asians,Comedy
https://www.rottentomatoes.com/m/annie_hall,Comedy
https://www.rottentomatoes.com/m/paterson,Comedy
https://www.rottentomatoes.com/m/sorry_to_bother_you_2018,Comedy
https://www.rottentomatoes.com/m/the_lego_movie,Comedy
https://www.rottentomatoes.com/m/toy_story,Comedy
https://www.rottentomatoes.com/m/ant_man_and_the_wasp,Comedy
https://www.rottentomatoes.com/m/the_disaster_artist,Comedy
https://www.rottentomatoes.com/m/city_lights,Comedy
https://www.rottentomatoes.com/m/isle_of_dogs_2018,Comedy
https://www.rottentomatoes.com/m/monty_python_and_the_holy_grail,Comedy
https://www.rottentomatoes.com/m/the_death_of_stalin,Comedy
https://www.rottentomatoes.com/m/birdman_2014,Comedy
https://www.rottentomatoes.com/m/the_artist,Comedy
https://www.rottentomatoes.com/m/shaun_the_sheep_movie,Comedy
